id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline,release_year,release_month
265712,Stand by Me Doraemon,2014-08-08,"['Animation', 'Family', 'Science Fiction', 'Fantasy']",Japanese,7.3,438.0,163.755,Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.,35000000.0,"['TOHO', 'Shirogumi', 'Robot Communications', 'Shin-Ei Animation']",83061158.0,90.0,Is Doraemon ending this summer?,2014,08
646385,Scream,2022-01-12,"['Horror', 'Mystery', 'Thriller']",English,6.7,2473.0,156.666,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",24000000.0,"['Paramount', 'Project X Entertainment', 'Radio Silence', 'Spyglass Media Group']",140041405.0,114.0,It's always someone you know.,2022,01
296096,Me Before You,2016-06-01,"['Drama', 'Romance']",English,7.9,11180.0,156.663,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",20000000.0,"['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']",207945075.0,110.0,Live boldly.,2016,06
324552,John Wick: Chapter 2,2017-02-08,"['Action', 'Thriller', 'Crime']",English,7.3,11644.0,155.842,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",40000000.0,"['Thunder Road', '87Eleven', 'Summit Entertainment']",171539887.0,122.0,Never stab the devil in the back.,2017,02
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,"['Action', 'Thriller', 'Crime']",English,7.4,9347.0,151.841,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",55000000.0,"['Thunder Road', 'Lionsgate', '87Eleven']",326709727.0,131.0,Every action has consequences.,2019,05
315635,Spider-Man: Homecoming,2017-07-05,"['Action', 'Adventure', 'Science Fiction', 'Drama']",English,7.3,20097.0,148.031,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",175000000.0,"['Marvel Studios', 'Pascal Pictures', 'LStar Capital']",880166924.0,133.0,Homework can wait. The city can't.,2017,07
671,Harry Potter and the Philosopher's Stone,2001-11-16,"['Adventure', 'Fantasy']",English,7.9,24858.0,144.113,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",125000000.0,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']",976475550.0,152.0,Let the magic begin.,2001,11
168259,Furious 7,2015-04-01,"['Action', 'Thriller', 'Crime']",English,7.2,9800.0,143.622,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,190000000.0,"['Original Film', 'One Race', 'Universal Pictures']",1515341399.0,137.0,Vengeance hits home,2015,04
438695,Sing 2,2021-12-01,"['Animation', 'Family']",English,7.9,3728.0,143.478,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",85000000.0,"['Universal Pictures', 'Illumination']",406000000.0,110.0,Where will your dreams take you?,2021,12
381288,Split,2017-01-19,"['Horror', 'Thriller']",English,7.3,16034.0,143.472,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",9000000.0,"['Universal Pictures', 'Blinding Edge Pictures', 'Blumhouse Productions']",278454358.0,117.0,Kevin has 23 distinct personalities. The 24th is about to be unleashed.,2017,01
551271,Medieval,2022-09-08,"['Action', 'Drama', 'History']",English,7.2,381.0,143.168,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,23000000.0,"['JBJ Film', 'Three Brothers Production']",4311284.0,126.0,For honor. For justice. For freedom.,2022,09
1858,Transformers,2007-06-27,"['Adventure', 'Science Fiction', 'Action']",English,6.8,10187.0,142.809,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,150000000.0,"['DreamWorks Pictures', 'di Bonaventura Pictures', 'Tom DeSanto/Don Murphy Production']",709709780.0,143.0,Their war. Our world.,2007,06
537915,After,2019-04-11,"['Romance', 'Drama']",English,7.1,7621.0,140.754,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",14000000.0,"['CalMaple Films', 'Wattpad', 'Offspring Entertainment', 'Diamond Film Productions', 'Voltage Pictures', 'Frayed Pages Entertainment']",69497587.0,106.0,"After your first, life is never the same.",2019,04
672,Harry Potter and the Chamber of Secrets,2002-11-13,"['Adventure', 'Fantasy']",English,7.7,19961.0,140.546,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",100000000.0,"['Warner Bros. Pictures', 'Heyday Films', '1492 Pictures']",876688482.0,161.0,Hogwarts is back in session.,2002,11
557,Spider-Man,2002-05-01,"['Fantasy', 'Action']",English,7.3,17207.0,139.896,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",139000000.0,"['Marvel Enterprises', 'Laura Ziskin Productions']",821708551.0,121.0,With great power comes great responsibility.,2002,05
345940,The Meg,2018-08-09,"['Action', 'Science Fiction', 'Horror']",English,6.2,6486.0,139.293,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",150000000.0,"['Apelles Entertainment', 'Gravity Pictures', 'di Bonaventura Pictures', 'Flagship Entertainment Group', 'Maeday Productions', 'Warner Bros. Pictures']",530517320.0,113.0,Chomp On This,2018,08
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,"['Adventure', 'Fantasy']",English,8.0,19597.0,138.486,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",130000000.0,"['Warner Bros. Pictures', '1492 Pictures', 'Heyday Films', 'P of A Productions Limited']",789804554.0,141.0,Something wicked this way comes.,2004,05
324786,Hacksaw Ridge,2016-10-07,"['Drama', 'History', 'War']",English,8.2,12307.0,136.764,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",40000000.0,"['Vendian Entertainment', 'Summit Entertainment', 'Cross Creek Pictures', 'IM Global', 'Screen Australia', 'Screen NSW', 'Permut Presentations', 'Pandemonium', 'Demarest Films', 'Lionsgate', 'Bliss Media', 'Kylin Pictures', 'AI Film']",175302354.0,139.0,One of the greatest heroes in American history never fired a bullet.,2016,10
674,Harry Potter and the Goblet of Fire,2005-11-16,"['Adventure', 'Fantasy', 'Family']",English,7.8,18874.0,136.013,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",150000000.0,"['Warner Bros. Pictures', 'Heyday Films', 'Patalex IV Productions Limited']",895921036.0,157.0,Dark And Difficult Times Lie Ahead.,2005,11
337339,The Fate of the Furious,2017-04-12,"['Action', 'Crime', 'Thriller']",English,6.9,9532.0,135.525,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",250000000.0,"['Original Film', 'One Race', 'Universal Pictures']",1236005118.0,136.0,Family no more.,2017,04
882598,Smile,2022-09-23,"['Horror', 'Mystery', 'Thriller']",English,6.8,2091.0,133.396,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",17000000.0,"['Paramount Players', 'Temple Hill Entertainment']",216135048.0,115.0,"Once you see it, it’s too late.",2022,09
964980,Air,2023-04-05,"['Drama', 'History']",English,7.4,969.0,133.227,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,90000000.0,"['Amazon Studios', 'Skydance Sports', 'Mandalay Pictures', 'Artists Equity']",87078875.0,112.0,Some icons are meant to fly.,2023,04
532408,The Boogeyman,2023-05-31,"['Horror', 'Mystery', 'Fantasy']",English,6.3,78.0,131.83,"Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",41900000.0,"['21 Laps Entertainment', '20th Century Studios']",39637895.0,99.0,It's not real. It's not real. It's not real.,2023,05
12445,Harry Potter and the Deathly Hallows: Part 2,2011-07-07,"['Fantasy', 'Adventure']",English,8.1,18804.0,130.742,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",125000000.0,"['Warner Bros. Pictures', 'Heyday Films']",1341511219.0,130.0,It all ends here.,2011,07
